filename,fold,target,category,esc10,src_file,take
cow_2-103423-A-3.wav,2,3,cow,False,103423,A
cow_2-103424-A-3.wav,2,3,cow,False,103424,A
cow_2-103426-A-3.wav,2,3,cow,False,103426,A
cow_2-103427-A-3.wav,2,3,cow,False,103427,A
cow_2-103428-A-3.wav,2,3,cow,False,103428,A
thunderstorm_2-104105-A-19.wav,2,19,thunderstorm,False,104105,A
thunderstorm_2-104105-B-19.wav,2,19,thunderstorm,False,104105,B
keyboard_typing_2-104168-A-32.wav,2,32,keyboard_typing,False,104168,A
clock_alarm_2-104475-A-37.wav,2,37,clock_alarm,False,104475,A
clock_alarm_2-104476-A-37.wav,2,37,clock_alarm,False,104476,A
cow_2-104877-A-3.wav,2,3,cow,False,104877,A
wind_2-104952-A-16.wav,2,16,wind,False,104952,A
wind_2-104952-B-16.wav,2,16,wind,False,104952,B
airplane_2-105270-A-47.wav,2,47,airplane,False,105270,A
engine_2-106014-A-44.wav,2,44,engine,False,106014,A
engine_2-106015-A-44.wav,2,44,engine,False,106015,A
engine_2-106015-B-44.wav,2,44,engine,False,106015,B
crickets_2-106019-A-13.wav,2,13,crickets,False,106019,A
vacuum_cleaner_2-106072-A-36.wav,2,36,vacuum_cleaner,False,106072,A
vacuum_cleaner_2-106073-A-36.wav,2,36,vacuum_cleaner,False,106073,A
engine_2-106486-A-44.wav,2,44,engine,False,106486,A
engine_2-106487-A-44.wav,2,44,engine,False,106487,A
airplane_2-106849-A-47.wav,2,47,airplane,False,106849,A
glass_breaking_2-106881-A-39.wav,2,39,glass_breaking,False,106881,A
engine_2-107228-A-44.wav,2,44,engine,False,107228,A
engine_2-107228-B-44.wav,2,44,engine,False,107228,B
crying_baby_2-107351-A-20.wav,2,20,crying_baby,True,107351,A
crying_baby_2-107351-B-20.wav,2,20,crying_baby,True,107351,B
coughing_2-108017-A-24.wav,2,24,coughing,False,108017,A
chirping_birds_2-108760-A-14.wav,2,14,chirping_birds,False,108760,A
chirping_birds_2-108760-B-14.wav,2,14,chirping_birds,False,108760,B
chirping_birds_2-108761-A-14.wav,2,14,chirping_birds,False,108761,A
crow_2-108763-A-9.wav,2,9,crow,False,108763,A
crow_2-108766-A-9.wav,2,9,crow,False,108766,A
crow_2-108767-A-9.wav,2,9,crow,False,108767,A
crow_2-108767-B-9.wav,2,9,crow,False,108767,B
crow_2-108767-C-9.wav,2,9,crow,False,108767,C
crow_2-109231-A-9.wav,2,9,crow,False,109231,A
crow_2-109231-B-9.wav,2,9,crow,False,109231,B
crow_2-109231-C-9.wav,2,9,crow,False,109231,C
keyboard_typing_2-109316-A-32.wav,2,32,keyboard_typing,False,109316,A
wind_2-109371-A-16.wav,2,16,wind,False,109371,A
wind_2-109371-B-16.wav,2,16,wind,False,109371,B
wind_2-109371-C-16.wav,2,16,wind,False,109371,C
wind_2-109371-D-16.wav,2,16,wind,False,109371,D
wind_2-109374-A-16.wav,2,16,wind,False,109374,A
sneezing_2-109505-A-21.wav,2,21,sneezing,True,109505,A
laughing_2-109759-A-26.wav,2,26,laughing,False,109759,A
laughing_2-109759-B-26.wav,2,26,laughing,False,109759,B
cat_2-110010-A-5.wav,2,5,cat,False,110010,A
cat_2-110011-A-5.wav,2,5,cat,False,110011,A
snoring_2-110417-A-28.wav,2,28,snoring,False,110417,A
snoring_2-110417-B-28.wav,2,28,snoring,False,110417,B
crickets_2-110613-A-13.wav,2,13,crickets,False,110613,A
sheep_2-110614-A-8.wav,2,8,sheep,False,110614,A
sheep_2-110614-B-8.wav,2,8,sheep,False,110614,B
glass_breaking_2-112213-A-39.wav,2,39,glass_breaking,False,112213,A
glass_breaking_2-112213-B-39.wav,2,39,glass_breaking,False,112213,B
door_wood_knock_2-114254-A-30.wav,2,30,door_wood_knock,False,114254,A
dog_2-114280-A-0.wav,2,0,dog,True,114280,A
dog_2-114587-A-0.wav,2,0,dog,True,114587,A
snoring_2-114609-A-28.wav,2,28,snoring,False,114609,A
snoring_2-114609-B-28.wav,2,28,snoring,False,114609,B
dog_2-116400-A-0.wav,2,0,dog,True,116400,A
clock_alarm_2-117116-A-37.wav,2,37,clock_alarm,False,117116,A
dog_2-117271-A-0.wav,2,0,dog,True,117271,A
snoring_2-117330-A-28.wav,2,28,snoring,False,117330,A
fireworks_2-117615-A-48.wav,2,48,fireworks,False,117615,A
fireworks_2-117615-B-48.wav,2,48,fireworks,False,117615,B
fireworks_2-117615-C-48.wav,2,48,fireworks,False,117615,C
fireworks_2-117615-D-48.wav,2,48,fireworks,False,117615,D
fireworks_2-117615-E-48.wav,2,48,fireworks,False,117615,E
fireworks_2-117616-A-48.wav,2,48,fireworks,False,117616,A
fireworks_2-117617-A-48.wav,2,48,fireworks,False,117617,A
rain_2-117625-A-10.wav,2,10,rain,True,117625,A
cow_2-117795-A-3.wav,2,3,cow,False,117795,A
cow_2-117795-B-3.wav,2,3,cow,False,117795,B
dog_2-118072-A-0.wav,2,0,dog,True,118072,A
sneezing_2-118104-A-21.wav,2,21,sneezing,True,118104,A
keyboard_typing_2-118459-A-32.wav,2,32,keyboard_typing,False,118459,A
keyboard_typing_2-118459-B-32.wav,2,32,keyboard_typing,False,118459,B
door_wood_knock_2-118624-A-30.wav,2,30,door_wood_knock,False,118624,A
door_wood_knock_2-118625-A-30.wav,2,30,door_wood_knock,False,118625,A
keyboard_typing_2-118817-A-32.wav,2,32,keyboard_typing,False,118817,A
dog_2-118964-A-0.wav,2,0,dog,True,118964,A
sneezing_2-119102-A-21.wav,2,21,sneezing,True,119102,A
mouse_click_2-119139-A-31.wav,2,31,mouse_click,False,119139,A
sheep_2-119161-A-8.wav,2,8,sheep,False,119161,A
sheep_2-119161-B-8.wav,2,8,sheep,False,119161,B
sheep_2-119161-C-8.wav,2,8,sheep,False,119161,C
clock_tick_2-119748-A-38.wav,2,38,clock_tick,True,119748,A
door_wood_knock_2-120218-A-30.wav,2,30,door_wood_knock,False,120218,A
door_wood_knock_2-120218-B-30.wav,2,30,door_wood_knock,False,120218,B
keyboard_typing_2-120333-A-32.wav,2,32,keyboard_typing,False,120333,A
hen_2-120586-A-6.wav,2,6,hen,False,120586,A
hen_2-120587-A-6.wav,2,6,hen,False,120587,A
washing_machine_2-121909-A-35.wav,2,35,washing_machine,False,121909,A
drinking_sipping_2-121978-A-29.wav,2,29,drinking_sipping,False,121978,A
train_2-122066-A-45.wav,2,45,train,False,122066,A
train_2-122066-B-45.wav,2,45,train,False,122066,B
train_2-122067-A-45.wav,2,45,train,False,122067,A
train_2-122067-B-45.wav,2,45,train,False,122067,B
dog_2-122104-A-0.wav,2,0,dog,True,122104,A
dog_2-122104-B-0.wav,2,0,dog,True,122104,B
chirping_birds_2-122616-A-14.wav,2,14,chirping_birds,False,122616,A
drinking_sipping_2-122763-A-29.wav,2,29,drinking_sipping,False,122763,A
drinking_sipping_2-122763-B-29.wav,2,29,drinking_sipping,False,122763,B
vacuum_cleaner_2-122820-A-36.wav,2,36,vacuum_cleaner,False,122820,A
vacuum_cleaner_2-122820-B-36.wav,2,36,vacuum_cleaner,False,122820,B
door_wood_creaks_2-123712-A-33.wav,2,33,door_wood_creaks,False,123712,A
coughing_2-123896-A-24.wav,2,24,coughing,False,123896,A
water_drops_2-124564-A-15.wav,2,15,water_drops,False,124564,A
sea_waves_2-124662-A-11.wav,2,11,sea_waves,True,124662,A
car_horn_2-125520-A-43.wav,2,43,car_horn,False,125520,A
crickets_2-125821-A-13.wav,2,13,crickets,False,125821,A
crickets_2-125875-A-13.wav,2,13,crickets,False,125875,A
sea_waves_2-125966-A-11.wav,2,11,sea_waves,True,125966,A
pouring_water_2-126433-A-17.wav,2,17,pouring_water,False,126433,A
drinking_sipping_2-126756-A-29.wav,2,29,drinking_sipping,False,126756,A
clock_tick_2-127108-A-38.wav,2,38,clock_tick,True,127108,A
hen_2-127109-A-6.wav,2,6,hen,False,127109,A
car_horn_2-128465-A-43.wav,2,43,car_horn,False,128465,A
car_horn_2-128465-B-43.wav,2,43,car_horn,False,128465,B
sneezing_2-128631-A-21.wav,2,21,sneezing,True,128631,A
can_opening_2-130245-A-34.wav,2,34,can_opening,False,130245,A
sneezing_2-130978-A-21.wav,2,21,sneezing,True,130978,A
sneezing_2-130979-A-21.wav,2,21,sneezing,True,130979,A
clock_tick_2-131943-A-38.wav,2,38,clock_tick,True,131943,A
sea_waves_2-132157-A-11.wav,2,11,sea_waves,True,132157,A
sea_waves_2-132157-B-11.wav,2,11,sea_waves,True,132157,B
sea_waves_2-133863-A-11.wav,2,11,sea_waves,True,133863,A
door_wood_knock_2-133889-A-30.wav,2,30,door_wood_knock,False,133889,A
hen_2-134049-A-6.wav,2,6,hen,False,134049,A
clock_tick_2-134700-A-38.wav,2,38,clock_tick,True,134700,A
door_wood_knock_2-134915-A-30.wav,2,30,door_wood_knock,False,134915,A
train_2-135649-A-45.wav,2,45,train,False,135649,A
train_2-135649-B-45.wav,2,45,train,False,135649,B
train_2-135649-C-45.wav,2,45,train,False,135649,C
clock_tick_2-135728-A-38.wav,2,38,clock_tick,True,135728,A
hand_saw_2-135860-A-49.wav,2,49,hand_saw,False,135860,A
sea_waves_2-137162-A-11.wav,2,11,sea_waves,True,137162,A
mouse_click_2-138257-A-31.wav,2,31,mouse_click,False,138257,A
car_horn_2-138465-A-43.wav,2,43,car_horn,False,138465,A
water_drops_2-139748-A-15.wav,2,15,water_drops,False,139748,A
water_drops_2-139748-B-15.wav,2,15,water_drops,False,139748,B
water_drops_2-139749-A-15.wav,2,15,water_drops,False,139749,A
clock_tick_2-140147-A-38.wav,2,38,clock_tick,True,140147,A
door_wood_knock_2-140841-A-30.wav,2,30,door_wood_knock,False,140841,A
glass_breaking_2-141563-A-39.wav,2,39,glass_breaking,False,141563,A
clock_tick_2-141584-A-38.wav,2,38,clock_tick,True,141584,A
vacuum_cleaner_2-141681-A-36.wav,2,36,vacuum_cleaner,False,141681,A
vacuum_cleaner_2-141681-B-36.wav,2,36,vacuum_cleaner,False,141681,B
vacuum_cleaner_2-141682-A-36.wav,2,36,vacuum_cleaner,False,141682,A
vacuum_cleaner_2-141682-B-36.wav,2,36,vacuum_cleaner,False,141682,B
can_opening_2-144031-A-34.wav,2,34,can_opening,False,144031,A
car_horn_2-144137-A-43.wav,2,43,car_horn,False,144137,A
mouse_click_2-146877-A-31.wav,2,31,mouse_click,False,146877,A
mouse_click_2-146877-B-31.wav,2,31,mouse_click,False,146877,B
crying_baby_2-151079-A-20.wav,2,20,crying_baby,True,151079,A
mouse_click_2-152895-A-31.wav,2,31,mouse_click,False,152895,A
mouse_click_2-152964-A-31.wav,2,31,mouse_click,False,152964,A
mouse_click_2-153388-A-31.wav,2,31,mouse_click,False,153388,A
mouse_click_2-154688-A-31.wav,2,31,mouse_click,False,154688,A
sea_waves_2-155801-A-11.wav,2,11,sea_waves,True,155801,A
hen_2-157488-A-6.wav,2,6,hen,False,157488,A
pig_2-158746-A-2.wav,2,2,pig,False,158746,A
pig_2-158746-B-2.wav,2,2,pig,False,158746,B
pig_2-158746-C-2.wav,2,2,pig,False,158746,C
pig_2-158746-D-2.wav,2,2,pig,False,158746,D
insects_2-160128-A-7.wav,2,7,insects,False,160128,A
airplane_2-160888-A-47.wav,2,47,airplane,False,160888,A
fireworks_2-165801-A-48.wav,2,48,fireworks,False,165801,A
pig_2-166644-A-2.wav,2,2,pig,False,166644,A
pig_2-166644-B-2.wav,2,2,pig,False,166644,B
pig_2-166644-C-2.wav,2,2,pig,False,166644,C
glass_breaking_2-173559-A-39.wav,2,39,glass_breaking,False,173559,A
glass_breaking_2-173607-A-39.wav,2,39,glass_breaking,False,173607,A
glass_breaking_2-173618-A-39.wav,2,39,glass_breaking,False,173618,A
sheep_2-182508-A-8.wav,2,8,sheep,False,182508,A
sheep_2-182508-B-8.wav,2,8,sheep,False,182508,B
hand_saw_2-184077-A-49.wav,2,49,hand_saw,False,184077,A
crackling_fire_2-18766-A-12.wav,2,12,crackling_fire,True,18766,A
crackling_fire_2-18766-B-12.wav,2,12,crackling_fire,True,18766,B
helicopter_2-188822-A-40.wav,2,40,helicopter,True,188822,A
helicopter_2-188822-B-40.wav,2,40,helicopter,True,188822,B
helicopter_2-188822-C-40.wav,2,40,helicopter,True,188822,C
helicopter_2-188822-D-40.wav,2,40,helicopter,True,188822,D
sheep_2-196688-A-8.wav,2,8,sheep,False,196688,A
wind_2-205966-A-16.wav,2,16,wind,False,205966,A
footsteps_2-209471-A-25.wav,2,25,footsteps,False,209471,A
footsteps_2-209472-A-25.wav,2,25,footsteps,False,209472,A
footsteps_2-209473-A-25.wav,2,25,footsteps,False,209473,A
footsteps_2-209474-A-25.wav,2,25,footsteps,False,209474,A
footsteps_2-209475-A-25.wav,2,25,footsteps,False,209475,A
footsteps_2-209476-A-25.wav,2,25,footsteps,False,209476,A
footsteps_2-209477-A-25.wav,2,25,footsteps,False,209477,A
footsteps_2-209478-A-25.wav,2,25,footsteps,False,209478,A
glass_breaking_2-250710-A-39.wav,2,39,glass_breaking,False,250710,A
clapping_2-25292-A-22.wav,2,22,clapping,False,25292,A
clapping_2-25293-A-22.wav,2,22,clapping,False,25293,A
train_2-262579-A-45.wav,2,45,train,False,262579,A
crackling_fire_2-28314-A-12.wav,2,12,crackling_fire,True,28314,A
crackling_fire_2-28314-B-12.wav,2,12,crackling_fire,True,28314,B
crackling_fire_2-30322-A-12.wav,2,12,crackling_fire,True,30322,A
crackling_fire_2-30322-B-12.wav,2,12,crackling_fire,True,30322,B
frog_2-32515-A-4.wav,2,4,frog,False,32515,A
frog_2-32515-B-4.wav,2,4,frog,False,32515,B
frog_2-32515-C-4.wav,2,4,frog,False,32515,C
frog_2-32515-D-4.wav,2,4,frog,False,32515,D
frog_2-32834-A-4.wav,2,4,frog,False,32834,A
helicopter_2-37806-A-40.wav,2,40,helicopter,True,37806,A
helicopter_2-37806-B-40.wav,2,40,helicopter,True,37806,B
helicopter_2-37806-C-40.wav,2,40,helicopter,True,37806,C
helicopter_2-37806-D-40.wav,2,40,helicopter,True,37806,D
pig_2-37870-A-2.wav,2,2,pig,False,37870,A
thunderstorm_2-39441-A-19.wav,2,19,thunderstorm,False,39441,A
thunderstorm_2-39443-A-19.wav,2,19,thunderstorm,False,39443,A
thunderstorm_2-39443-B-19.wav,2,19,thunderstorm,False,39443,B
thunderstorm_2-39945-A-19.wav,2,19,thunderstorm,False,39945,A
thunderstorm_2-39945-B-19.wav,2,19,thunderstorm,False,39945,B
thunderstorm_2-39945-C-19.wav,2,19,thunderstorm,False,39945,C
car_horn_2-42101-A-43.wav,2,43,car_horn,False,42101,A
siren_2-43802-A-42.wav,2,42,siren,False,43802,A
siren_2-43806-A-42.wav,2,42,siren,False,43806,A
crying_baby_2-50665-A-20.wav,2,20,crying_baby,True,50665,A
crying_baby_2-50666-A-20.wav,2,20,crying_baby,True,50666,A
chainsaw_2-50667-A-41.wav,2,41,chainsaw,True,50667,A
chainsaw_2-50667-B-41.wav,2,41,chainsaw,True,50667,B
chainsaw_2-50668-A-41.wav,2,41,chainsaw,True,50668,A
chainsaw_2-50668-B-41.wav,2,41,chainsaw,True,50668,B
breathing_2-50774-A-23.wav,2,23,breathing,False,50774,A
washing_machine_2-51173-A-35.wav,2,35,washing_machine,False,51173,A
hand_saw_2-51630-A-49.wav,2,49,hand_saw,False,51630,A
hand_saw_2-51630-B-49.wav,2,49,hand_saw,False,51630,B
snoring_2-52001-A-28.wav,2,28,snoring,False,52001,A
snoring_2-52001-B-28.wav,2,28,snoring,False,52001,B
frog_2-52085-A-4.wav,2,4,frog,False,52085,A
frog_2-52085-B-4.wav,2,4,frog,False,52085,B
frog_2-52789-A-4.wav,2,4,frog,False,52789,A
car_horn_2-54086-A-43.wav,2,43,car_horn,False,54086,A
breathing_2-54961-A-23.wav,2,23,breathing,False,54961,A
breathing_2-54962-A-23.wav,2,23,breathing,False,54962,A
church_bells_2-56926-A-46.wav,2,46,church_bells,False,56926,A
church_bells_2-57191-A-46.wav,2,46,church_bells,False,57191,A
clapping_2-57733-A-22.wav,2,22,clapping,False,57733,A
washing_machine_2-59241-A-35.wav,2,35,washing_machine,False,59241,A
hand_saw_2-59321-A-49.wav,2,49,hand_saw,False,59321,A
church_bells_2-59565-A-46.wav,2,46,church_bells,False,59565,A
church_bells_2-59566-A-46.wav,2,46,church_bells,False,59566,A
hand_saw_2-60180-A-49.wav,2,49,hand_saw,False,60180,A
hand_saw_2-60180-B-49.wav,2,49,hand_saw,False,60180,B
laughing_2-60791-A-26.wav,2,26,laughing,False,60791,A
laughing_2-60794-A-26.wav,2,26,laughing,False,60794,A
laughing_2-60795-A-26.wav,2,26,laughing,False,60795,A
clapping_2-60900-A-22.wav,2,22,clapping,False,60900,A
crackling_fire_2-61311-A-12.wav,2,12,crackling_fire,True,61311,A
church_bells_2-61618-A-46.wav,2,46,church_bells,False,61618,A
laughing_2-62226-A-26.wav,2,26,laughing,False,62226,A
toilet_flush_2-64332-A-18.wav,2,18,toilet_flush,False,64332,A
water_drops_2-64962-A-15.wav,2,15,water_drops,False,64962,A
water_drops_2-64963-A-15.wav,2,15,water_drops,False,64963,A
toilet_flush_2-65484-A-18.wav,2,18,toilet_flush,False,65484,A
crackling_fire_2-65747-A-12.wav,2,12,crackling_fire,True,65747,A
rooster_2-65750-A-1.wav,2,1,rooster,True,65750,A
breathing_2-66205-A-23.wav,2,23,breathing,False,66205,A
crying_baby_2-66637-A-20.wav,2,20,crying_baby,True,66637,A
crying_baby_2-66637-B-20.wav,2,20,crying_baby,True,66637,B
toilet_flush_2-67422-A-18.wav,2,18,toilet_flush,False,67422,A
chainsaw_2-68391-A-41.wav,2,41,chainsaw,True,68391,A
chainsaw_2-68391-B-41.wav,2,41,chainsaw,True,68391,B
water_drops_2-68595-A-15.wav,2,15,water_drops,False,68595,A
water_drops_2-68595-B-15.wav,2,15,water_drops,False,68595,B
cat_2-69131-A-5.wav,2,5,cat,False,69131,A
cat_2-69131-B-5.wav,2,5,cat,False,69131,B
siren_2-70052-A-42.wav,2,42,siren,False,70052,A
siren_2-70052-B-42.wav,2,42,siren,False,70052,B
toilet_flush_2-70280-A-18.wav,2,18,toilet_flush,False,70280,A
door_wood_creaks_2-70344-A-33.wav,2,33,door_wood_creaks,False,70344,A
door_wood_creaks_2-70366-A-33.wav,2,33,door_wood_creaks,False,70366,A
door_wood_creaks_2-70367-A-33.wav,2,33,door_wood_creaks,False,70367,A
siren_2-70936-A-42.wav,2,42,siren,False,70936,A
siren_2-70938-A-42.wav,2,42,siren,False,70938,A
siren_2-70939-A-42.wav,2,42,siren,False,70939,A
rooster_2-71162-A-1.wav,2,1,rooster,True,71162,A
hen_2-72268-A-6.wav,2,6,hen,False,72268,A
chirping_birds_2-72547-A-14.wav,2,14,chirping_birds,False,72547,A
chirping_birds_2-72547-B-14.wav,2,14,chirping_birds,False,72547,B
chirping_birds_2-72547-C-14.wav,2,14,chirping_birds,False,72547,C
chirping_birds_2-72547-D-14.wav,2,14,chirping_birds,False,72547,D
toilet_flush_2-72677-A-18.wav,2,18,toilet_flush,False,72677,A
siren_2-72688-A-42.wav,2,42,siren,False,72688,A
rain_2-72970-A-10.wav,2,10,rain,True,72970,A
rain_2-73027-A-10.wav,2,10,rain,True,73027,A
door_wood_creaks_2-7321-A-33.wav,2,33,door_wood_creaks,False,7321,A
rain_2-73260-A-10.wav,2,10,rain,True,73260,A
brushing_teeth_2-73544-A-27.wav,2,27,brushing_teeth,False,73544,A
airplane_2-74361-A-47.wav,2,47,airplane,False,74361,A
toilet_flush_2-74977-A-18.wav,2,18,toilet_flush,False,74977,A
hen_2-75726-A-6.wav,2,6,hen,False,75726,A
clapping_2-76408-A-22.wav,2,22,clapping,False,76408,A
clapping_2-76408-B-22.wav,2,22,clapping,False,76408,B
clapping_2-76408-C-22.wav,2,22,clapping,False,76408,C
clapping_2-76408-D-22.wav,2,22,clapping,False,76408,D
hen_2-76868-A-6.wav,2,6,hen,False,76868,A
church_bells_2-77346-A-46.wav,2,46,church_bells,False,77346,A
church_bells_2-77347-A-46.wav,2,46,church_bells,False,77347,A
chainsaw_2-77945-A-41.wav,2,41,chainsaw,True,77945,A
chainsaw_2-77945-B-41.wav,2,41,chainsaw,True,77945,B
church_bells_2-78381-A-46.wav,2,46,church_bells,False,78381,A
clock_alarm_2-78562-A-37.wav,2,37,clock_alarm,False,78562,A
clock_alarm_2-78562-B-37.wav,2,37,clock_alarm,False,78562,B
engine_2-78651-A-44.wav,2,44,engine,False,78651,A
airplane_2-78781-A-47.wav,2,47,airplane,False,78781,A
airplane_2-78799-A-47.wav,2,47,airplane,False,78799,A
laughing_2-79769-A-26.wav,2,26,laughing,False,79769,A
laughing_2-79775-A-26.wav,2,26,laughing,False,79775,A
snoring_2-80313-A-28.wav,2,28,snoring,False,80313,A
crying_baby_2-80482-A-20.wav,2,20,crying_baby,True,80482,A
crickets_2-80844-A-13.wav,2,13,crickets,False,80844,A
can_opening_2-81112-A-34.wav,2,34,can_opening,False,81112,A
can_opening_2-81190-A-34.wav,2,34,can_opening,False,81190,A
rooster_2-81270-A-1.wav,2,1,rooster,True,81270,A
rain_2-81731-A-10.wav,2,10,rain,True,81731,A
insects_2-81970-A-7.wav,2,7,insects,False,81970,A
insects_2-81970-B-7.wav,2,7,insects,False,81970,B
insects_2-81970-C-7.wav,2,7,insects,False,81970,C
brushing_teeth_2-82071-A-27.wav,2,27,brushing_teeth,False,82071,A
insects_2-82077-A-7.wav,2,7,insects,False,82077,A
cat_2-82274-A-5.wav,2,5,cat,False,82274,A
cat_2-82274-B-5.wav,2,5,cat,False,82274,B
rain_2-82367-A-10.wav,2,10,rain,True,82367,A
breathing_2-82455-A-23.wav,2,23,breathing,False,82455,A
sneezing_2-82538-A-21.wav,2,21,sneezing,True,82538,A
crickets_2-83270-A-13.wav,2,13,crickets,False,83270,A
brushing_teeth_2-83536-A-27.wav,2,27,brushing_teeth,False,83536,A
can_opening_2-83667-A-34.wav,2,34,can_opening,False,83667,A
can_opening_2-83688-A-34.wav,2,34,can_opening,False,83688,A
cat_2-83934-A-5.wav,2,5,cat,False,83934,A
cat_2-83934-B-5.wav,2,5,cat,False,83934,B
hand_saw_2-84693-A-49.wav,2,49,hand_saw,False,84693,A
toilet_flush_2-84943-A-18.wav,2,18,toilet_flush,False,84943,A
breathing_2-84965-A-23.wav,2,23,breathing,False,84965,A
crickets_2-85139-A-13.wav,2,13,crickets,False,85139,A
coughing_2-85292-A-24.wav,2,24,coughing,False,85292,A
brushing_teeth_2-85434-A-27.wav,2,27,brushing_teeth,False,85434,A
can_opening_2-85471-A-34.wav,2,34,can_opening,False,85471,A
toilet_flush_2-85945-A-18.wav,2,18,toilet_flush,False,85945,A
brushing_teeth_2-86160-A-27.wav,2,27,brushing_teeth,False,86160,A
can_opening_2-87282-A-34.wav,2,34,can_opening,False,87282,A
coughing_2-87412-A-24.wav,2,24,coughing,False,87412,A
door_wood_creaks_2-87780-A-33.wav,2,33,door_wood_creaks,False,87780,A
rain_2-87781-A-10.wav,2,10,rain,True,87781,A
coughing_2-87794-A-24.wav,2,24,coughing,False,87794,A
coughing_2-87795-A-24.wav,2,24,coughing,False,87795,A
coughing_2-87799-A-24.wav,2,24,coughing,False,87799,A
clock_tick_2-88724-A-38.wav,2,38,clock_tick,True,88724,A
clock_alarm_2-89516-A-37.wav,2,37,clock_alarm,False,89516,A
door_wood_creaks_2-91912-A-33.wav,2,33,door_wood_creaks,False,91912,A
door_wood_creaks_2-91912-B-33.wav,2,33,door_wood_creaks,False,91912,B
brushing_teeth_2-92627-A-27.wav,2,27,brushing_teeth,False,92627,A
drinking_sipping_2-92978-A-29.wav,2,29,drinking_sipping,False,92978,A
sneezing_2-93030-A-21.wav,2,21,sneezing,True,93030,A
brushing_teeth_2-94230-A-27.wav,2,27,brushing_teeth,False,94230,A
drinking_sipping_2-94807-A-29.wav,2,29,drinking_sipping,False,94807,A
rooster_2-95035-A-1.wav,2,1,rooster,True,95035,A
rooster_2-95258-A-1.wav,2,1,rooster,True,95258,A
rooster_2-95258-B-1.wav,2,1,rooster,True,95258,B
breathing_2-95567-A-23.wav,2,23,breathing,False,95567,A
crickets_2-96033-A-13.wav,2,13,crickets,False,96033,A
clock_alarm_2-96063-A-37.wav,2,37,clock_alarm,False,96063,A
rooster_2-96460-A-1.wav,2,1,rooster,True,96460,A
airplane_2-96654-A-47.wav,2,47,airplane,False,96654,A
brushing_teeth_2-96904-A-27.wav,2,27,brushing_teeth,False,96904,A
breathing_2-98392-A-23.wav,2,23,breathing,False,98392,A
coughing_2-98676-A-24.wav,2,24,coughing,False,98676,A
airplane_2-98866-A-47.wav,2,47,airplane,False,98866,A
keyboard_typing_2-99795-A-32.wav,2,32,keyboard_typing,False,99795,A
keyboard_typing_2-99796-A-32.wav,2,32,keyboard_typing,False,99796,A
insects_2-99955-A-7.wav,2,7,insects,False,99955,A
insects_2-99955-B-7.wav,2,7,insects,False,99955,B
insects_2-99955-C-7.wav,2,7,insects,False,99955,C
toilet_flush_3-100018-A-18.wav,3,18,toilet_flush,False,100018,A
brushing_teeth_3-100024-A-27.wav,3,27,brushing_teeth,False,100024,A
brushing_teeth_3-100024-B-27.wav,3,27,brushing_teeth,False,100024,B
door_wood_creaks_3-101381-A-33.wav,3,33,door_wood_creaks,False,101381,A
door_wood_creaks_3-101381-B-33.wav,3,33,door_wood_creaks,False,101381,B
hand_saw_3-102583-A-49.wav,3,49,hand_saw,False,102583,A
hand_saw_3-102583-B-49.wav,3,49,hand_saw,False,102583,B
hand_saw_3-102583-C-49.wav,3,49,hand_saw,False,102583,C
frog_3-102908-A-4.wav,3,4,frog,False,102908,A
thunderstorm_3-103050-A-19.wav,3,19,thunderstorm,False,103050,A
thunderstorm_3-103051-A-19.wav,3,19,thunderstorm,False,103051,A
thunderstorm_3-103051-B-19.wav,3,19,thunderstorm,False,103051,B
thunderstorm_3-103051-C-19.wav,3,19,thunderstorm,False,103051,C
door_wood_creaks_3-103401-A-33.wav,3,33,door_wood_creaks,False,103401,A
door_wood_creaks_3-103401-B-33.wav,3,33,door_wood_creaks,False,103401,B
door_wood_creaks_3-103401-C-33.wav,3,33,door_wood_creaks,False,103401,C
door_wood_creaks_3-103401-D-33.wav,3,33,door_wood_creaks,False,103401,D
footsteps_3-103597-A-25.wav,3,25,footsteps,False,103597,A
footsteps_3-103598-A-25.wav,3,25,footsteps,False,103598,A
footsteps_3-103599-A-25.wav,3,25,footsteps,False,103599,A
footsteps_3-103599-B-25.wav,3,25,footsteps,False,103599,B
crackling_fire_3-104632-A-12.wav,3,12,crackling_fire,True,104632,A
insects_3-104761-A-7.wav,3,7,insects,False,104761,A
insects_3-104761-B-7.wav,3,7,insects,False,104761,B
crackling_fire_3-104958-A-12.wav,3,12,crackling_fire,True,104958,A
insects_3-105235-A-7.wav,3,7,insects,False,105235,A
insects_3-105236-A-7.wav,3,7,insects,False,105236,A
laughing_3-107123-A-26.wav,3,26,laughing,False,107123,A
rooster_3-107219-A-1.wav,3,1,rooster,True,107219,A
breathing_3-108160-A-23.wav,3,23,breathing,False,108160,A
pouring_water_3-108451-A-17.wav,3,17,pouring_water,False,108451,A
pouring_water_3-108451-B-17.wav,3,17,pouring_water,False,108451,B
toilet_flush_3-108677-A-18.wav,3,18,toilet_flush,False,108677,A
toilet_flush_3-108791-A-18.wav,3,18,toilet_flush,False,108791,A
laughing_3-110536-A-26.wav,3,26,laughing,False,110536,A
insects_3-110913-A-7.wav,3,7,insects,False,110913,A
insects_3-110913-B-7.wav,3,7,insects,False,110913,B
insects_3-110913-C-7.wav,3,7,insects,False,110913,C
insects_3-110913-D-7.wav,3,7,insects,False,110913,D
